university_name,country,state,branch,intake,historical_acceptance_rate,tution_fee_in_usd
Northern Ohio,US,Ohio,Electrical Engineering,Spring,0.6981132075471698,28703.213836477986
Northern Ohio,US,Ohio,Electrical Engineering,Summer,0.6848484848484848,28503.042424242423
Northern Ohio,US,Ohio,Electronics and Communication,Fall,0.6951219512195121,28157.060975609755
Northern Ohio,US,Ohio,Electronics and Communication,Spring,0.6842105263157895,28497.223684210527
Northern Ohio,US,Ohio,Electronics and Communication,Summer,0.7151898734177216,28585.70253164557
Northern Ohio,US,Ohio,Information Technology,Fall,0.7050359712230215,28026.892086330936
Northern Ohio,US,Ohio,Information Technology,Spring,0.6405228758169934,28603.88888888889
Northern Ohio,US,Ohio,Information Technology,Summer,0.7011494252873564,28720.75287356322
Northern Ohio,US,Ohio,Mechanical Engineering,Fall,0.7152317880794702,28368.635761589405
Northern Ohio,US,Ohio,Mechanical Engineering,Spring,0.6778523489932886,28689.986577181207
Northern Ohio,US,Ohio,Mechanical Engineering,Summer,0.7012195121951219,28804.469512195123
Northern Ohio,US,Ohio,Software Engineering,Fall,0.7341772151898734,28627.101265822785
Northern Ohio,US,Ohio,Software Engineering,Spring,0.6871165644171779,28805.748466257668
Northern Ohio,US,Ohio,Software Engineering,Summer,0.7375,28662.41875
Northern Pennsylvania,US,Pennsylvania,Artificial Intelligence,Fall,0.7419354838709677,21120.58064516129
Northern Pennsylvania,US,Pennsylvania,Artificial Intelligence,Spring,0.6878612716763006,21161.36416184971
Northern Pennsylvania,US,Pennsylvania,Artificial Intelligence,Summer,0.7235294117647059,21249.623529411765
Northern Pennsylvania,US,Pennsylvania,Civil Engineering,Fall,0.6987951807228916,21411.572289156626
Northern Pennsylvania,US,Pennsylvania,Civil Engineering,Spring,0.6436781609195402,21287.649425287356
Northern Pennsylvania,US,Pennsylvania,Civil Engineering,Summer,0.6338028169014085,21270.859154929578
Northern Pennsylvania,US,Pennsylvania,Computer Science,Fall,0.6626506024096386,21728.343373493975
Northern Pennsylvania,US,Pennsylvania,Computer Science,Spring,0.6645161290322581,21555.122580645162
Northern Pennsylvania,US,Pennsylvania,Computer Science,Summer,0.7065868263473054,21456.52095808383
Northern Pennsylvania,US,Pennsylvania,Data Science,Fall,0.6606060606060606,21351.557575757575
Northern Pennsylvania,US,Pennsylvania,Data Science,Spring,0.7083333333333334,21499.321428571428
Northern Pennsylvania,US,Pennsylvania,Data Science,Summer,0.6595744680851063,21421.64539007092
Northern Pennsylvania,US,Pennsylvania,Electrical Engineering,Fall,0.7225130890052356,21294.15183246073
Northern Pennsylvania,US,Pennsylvania,Electrical Engineering,Spring,0.6875,21433.147727272728
Northern Pennsylvania,US,Pennsylvania,Electrical Engineering,Summer,0.6467391304347826,21213.679347826088
Northern Pennsylvania,US,Pennsylvania,Electronics and Communication,Fall,0.6932515337423313,21024.447852760735
Northern Pennsylvania,US,Pennsylvania,Electronics and Communication,Spring,0.6942675159235668,21657.012738853504
Northern Pennsylvania,US,Pennsylvania,Electronics and Communication,Summer,0.6395348837209303,21201.35465116279
Northern Pennsylvania,US,Pennsylvania,Information Technology,Fall,0.6835443037974683,21272.183544303796
Northern Pennsylvania,US,Pennsylvania,Information Technology,Spring,0.711864406779661,21412.491525423728
Northern Pennsylvania,US,Pennsylvania,Information Technology,Summer,0.6758241758241759,21336.25824175824
Northern Pennsylvania,US,Pennsylvania,Mechanical Engineering,Fall,0.6986301369863014,21647.705479452055
Northern Pennsylvania,US,Pennsylvania,Mechanical Engineering,Spring,0.6774193548387096,21573.37419354839
Northern Pennsylvania,US,Pennsylvania,Mechanical Engineering,Summer,0.6909090909090909,20950.854545454546
Northern Pennsylvania,US,Pennsylvania,Software Engineering,Fall,0.6133333333333333,21313.36
Northern Pennsylvania,US,Pennsylvania,Software Engineering,Spring,0.6488095238095238,21239.345238095237
Northern Pennsylvania,US,Pennsylvania,Software Engineering,Summer,0.6686390532544378,21434.03550295858
Northern Texas,US,Texas,Artificial Intelligence,Fall,0.73125,22344.25
Northern Texas,US,Texas,Artificial Intelligence,Spring,0.6927374301675978,22343.748603351956
Northern Texas,US,Texas,Artificial Intelligence,Summer,0.7298850574712644,22148.689655172413
Northern Texas,US,Texas,Civil Engineering,Fall,0.639344262295082,22441.39344262295
Northern Texas,US,Texas,Civil Engineering,Spring,0.7171052631578947,22497.177631578947
Northern Texas,US,Texas,Civil Engineering,Summer,0.6918238993710691,22645.30188679245
Northern Texas,US,Texas,Computer Science,Fall,0.6964285714285714,22434.083333333332
Northern Texas,US,Texas,Computer Science,Spring,0.6962025316455697,22048.721518987342
Northern Texas,US,Texas,Computer Science,Summer,0.7032258064516129,22400.34193548387
Northern Texas,US,Texas,Data Science,Fall,0.6611111111111111,22467.57222222222
Northern Texas,US,Texas,Data Science,Spring,0.6612021857923497,22496.032786885247
Northern Texas,US,Texas,Data Science,Summer,0.75,22205.162162162163
Northern Texas,US,Texas,Electrical Engineering,Fall,0.6885245901639344,22444.978142076503
Northern Texas,US,Texas,Electrical Engineering,Spring,0.6923076923076923,22579.78846153846
Northern Texas,US,Texas,Electrical Engineering,Summer,0.6242424242424243,22210.206060606062
Northern Texas,US,Texas,Electronics and Communication,Fall,0.7388535031847133,22251.28662420382
Northern Texas,US,Texas,Electronics and Communication,Spring,0.660377358490566,22331.880503144654
Northern Texas,US,Texas,Electronics and Communication,Summer,0.672316384180791,22418.610169491527
Northern Texas,US,Texas,Information Technology,Fall,0.7267080745341615,22273.180124223603
Northern Texas,US,Texas,Information Technology,Spring,0.6964285714285714,22192.065476190477
Northern Texas,US,Texas,Information Technology,Summer,0.6894409937888198,22142.217391304348
Northern Texas,US,Texas,Mechanical Engineering,Fall,0.712707182320442,22350.39779005525
Northern Texas,US,Texas,Mechanical Engineering,Spring,0.7333333333333333,22178.14871794872
Northern Texas,US,Texas,Mechanical Engineering,Summer,0.7134831460674157,22362.8595505618
Northern Texas,US,Texas,Software Engineering,Fall,0.664804469273743,22203.329608938548
Northern Texas,US,Texas,Software Engineering,Spring,0.6511627906976745,22269.122093023256
Northern Texas,US,Texas,Software Engineering,Summer,0.6510067114093959,22207.127516778524
Northumbria University,UK,England,Artificial Intelligence,Fall,0.9431818181818182,28706.329545454544
Northumbria University,UK,England,Artificial Intelligence,Spring,0.9,28756.873684210525
Northumbria University,UK,England,Artificial Intelligence,Summer,0.8755760368663594,28564.124423963134
Northumbria University,UK,England,Civil Engineering,Fall,0.8472222222222222,28482.97685185185
Northumbria University,UK,England,Civil Engineering,Spring,0.898989898989899,28675.924242424244
Northumbria University,UK,England,Civil Engineering,Summer,0.8941798941798942,28706.486772486773
Northumbria University,UK,England,Computer Science,Fall,0.9179487179487179,28704.589743589742
Northumbria University,UK,England,Computer Science,Spring,0.861244019138756,28784.86124401914
Northumbria University,UK,England,Computer Science,Summer,0.9107142857142857,28307.238095238095
Northumbria University,UK,England,Data Science,Fall,0.9095744680851063,28779.308510638297
Northumbria University,UK,England,Data Science,Spring,0.8975903614457831,28620.789156626506
Northumbria University,UK,England,Data Science,Summer,0.9077669902912622,28790.257281553397
Northumbria University,UK,England,Electrical Engineering,Fall,0.9230769230769231,28378.956043956045
Northumbria University,UK,England,Electrical Engineering,Spring,0.9158415841584159,28466.772277227723
Northumbria University,UK,England,Electrical Engineering,Summer,0.8688524590163934,28613.060109289618
Northumbria University,UK,England,Electronics and Communication,Fall,0.9175257731958762,28761.845360824744
Northumbria University,UK,England,Electronics and Communication,Spring,0.8963730569948186,28642.0
Northumbria University,UK,England,Electronics and Communication,Summer,0.9175257731958762,28772.515463917527
Northumbria University,UK,England,Information Technology,Fall,0.9402985074626866,28451.034825870647
Northumbria University,UK,England,Information Technology,Spring,0.9162303664921466,28769.18848167539
Northumbria University,UK,England,Information Technology,Summer,0.9245283018867925,28672.216981132075
Northumbria University,UK,England,Mechanical Engineering,Fall,0.9132947976878613,28512.971098265894
Northumbria University,UK,England,Mechanical Engineering,Spring,0.9293478260869565,28472.125
Northumbria University,UK,England,Mechanical Engineering,Summer,0.8894230769230769,28541.75480769231
Northumbria University,UK,England,Software Engineering,Fall,0.912568306010929,28681.754098360656
Northumbria University,UK,England,Software Engineering,Spring,0.9064327485380117,28633.06432748538
Northumbria University,UK,England,Software Engineering,Summer,0.8924731182795699,28519.61827956989
Nottingham Trent University,UK,Scotland,Artificial Intelligence,Fall,0.676056338028169,19039.44131455399
Nottingham Trent University,UK,Scotland,Artificial Intelligence,Spring,0.6629834254143646,19233.436464088398
Nottingham Trent University,UK,Scotland,Artificial Intelligence,Summer,0.6287128712871287,19260.861386138615
Nottingham Trent University,UK,Scotland,Civil Engineering,Fall,0.7225433526011561,19305.231213872834
Nottingham Trent University,UK,Scotland,Civil Engineering,Spring,0.7360406091370558,19334.472081218275
Nottingham Trent University,UK,Scotland,Civil Engineering,Summer,0.7164179104477612,19229.805970149253
Nottingham Trent University,UK,Scotland,Computer Science,Fall,0.6974358974358974,19197.610256410255
Nottingham Trent University,UK,Scotland,Computer Science,Spring,0.6938775510204082,19365.882653061224
Nottingham Trent University,UK,Scotland,Computer Science,Summer,0.6833333333333333,19059.083333333332
Nottingham Trent University,UK,Scotland,Data Science,Fall,0.7037037037037037,19164.22685185185
Nottingham Trent University,UK,Scotland,Data Science,Spring,0.6918918918918919,19302.902702702704
Nottingham Trent University,UK,Scotland,Data Science,Summer,0.6995073891625616,19052.72906403941
Nottingham Trent University,UK,Scotland,Electrical Engineering,Fall,0.7158469945355191,19317.45901639344
Nottingham Trent University,UK,Scotland,Electrical Engineering,Spring,0.7323232323232324,19123.131313131315
Nottingham Trent University,UK,Scotland,Electrical Engineering,Summer,0.6089385474860335,18950.698324022345
Nottingham Trent University,UK,Scotland,Electronics and Communication,Fall,0.6455026455026455,18990.502645502645
Nottingham Trent University,UK,Scotland,Electronics and Communication,Spring,0.7163461538461539,18978.54326923077
Nottingham Trent University,UK,Scotland,Electronics and Communication,Summer,0.7075471698113207,19060.165094339623
Nottingham Trent University,UK,Scotland,Information Technology,Fall,0.7414634146341463,19032.67317073171
Nottingham Trent University,UK,Scotland,Information Technology,Spring,0.6517412935323383,18912.114427860695
Nottingham Trent University,UK,Scotland,Information Technology,Summer,0.6712328767123288,19243.036529680365
Nottingham Trent University,UK,Scotland,Mechanical Engineering,Fall,0.7458563535911602,19030.39226519337
Nottingham Trent University,UK,Scotland,Mechanical Engineering,Spring,0.7253521126760564,19086.901408450703
Nottingham Trent University,UK,Scotland,Mechanical Engineering,Summer,0.7244897959183674,18916.65306122449
Nottingham Trent University,UK,Scotland,Software Engineering,Fall,0.6881720430107527,19045.892473118278
Nottingham Trent University,UK,Scotland,Software Engineering,Spring,0.6927083333333334,19128.958333333332
Nottingham Trent University,UK,Scotland,Software Engineering,Summer,0.6618357487922706,19279.386473429953
Ohio A&M University,US,Ohio,Artificial Intelligence,Fall,0.6794871794871795,32446.897435897437
Ohio A&M University,US,Ohio,Artificial Intelligence,Spring,0.5921787709497207,32550.916201117318
Ohio A&M University,US,Ohio,Artificial Intelligence,Summer,0.639751552795031,32536.372670807454
Ohio A&M University,US,Ohio,Civil Engineering,Fall,0.6863905325443787,32248.923076923078
Ohio A&M University,US,Ohio,Civil Engineering,Spring,0.6514285714285715,32393.937142857143
Ohio A&M University,US,Ohio,Civil Engineering,Summer,0.6779661016949152,32424.197740112995
Ohio A&M University,US,Ohio,Computer Science,Fall,0.7423312883435583,32298.576687116565
Ohio A&M University,US,Ohio,Computer Science,Spring,0.6994219653179191,32312.352601156068
Ohio A&M University,US,Ohio,Computer Science,Summer,0.7175141242937854,32523.118644067796
Ohio A&M University,US,Ohio,Data Science,Fall,0.7701863354037267,31988.111801242238
Ohio A&M University,US,Ohio,Data Science,Spring,0.74375,32581.18125
Ohio A&M University,US,Ohio,Data Science,Summer,0.6666666666666666,32490.233918128655
Ohio A&M University,US,Ohio,Electrical Engineering,Fall,0.6745562130177515,32324.94674556213
Ohio A&M University,US,Ohio,Electrical Engineering,Spring,0.6363636363636364,32373.72077922078
Ohio A&M University,US,Ohio,Electrical Engineering,Summer,0.7142857142857143,32351.227272727272
Ohio A&M University,US,Ohio,Electronics and Communication,Fall,0.6917808219178082,32186.12328767123
Ohio A&M University,US,Ohio,Electronics and Communication,Spring,0.7333333333333333,32434.472222222223
Ohio A&M University,US,Ohio,Electronics and Communication,Summer,0.6923076923076923,32455.74125874126
Ohio A&M University,US,Ohio,Information Technology,Fall,0.718562874251497,32350.766467065867
Ohio A&M University,US,Ohio,Information Technology,Spring,0.6787878787878788,32239.539393939394
Ohio A&M University,US,Ohio,Information Technology,Summer,0.7528735632183908,32368.287356321838
Ohio A&M University,US,Ohio,Mechanical Engineering,Fall,0.7430555555555556,32279.01388888889
Ohio A&M University,US,Ohio,Mechanical Engineering,Spring,0.7172413793103448,32324.689655172413
Ohio A&M University,US,Ohio,Mechanical Engineering,Summer,0.651685393258427,32139.106741573032
Ohio A&M University,US,Ohio,Software Engineering,Fall,0.73125,32194.66875
Ohio A&M University,US,Ohio,Software Engineering,Spring,0.718562874251497,32471.646706586827
Ohio A&M University,US,Ohio,Software Engineering,Summer,0.7058823529411765,32398.450980392157
Ohio College,US,Ohio,Artificial Intelligence,Fall,0.4602272727272727,54320.52272727273
Ohio College,US,Ohio,Artificial Intelligence,Spring,0.40853658536585363,54210.95121951219
Ohio College,US,Ohio,Artificial Intelligence,Summer,0.3869047619047619,54404.68452380953
Ohio College,US,Ohio,Civil Engineering,Fall,0.39622641509433965,54241.52830188679
Ohio College,US,Ohio,Civil Engineering,Spring,0.4088050314465409,54414.07547169811
Ohio College,US,Ohio,Civil Engineering,Summer,0.4591194968553459,54164.61635220126
Ohio College,US,Ohio,Computer Science,Fall,0.38,54186.06
Ohio College,US,Ohio,Computer Science,Spring,0.4576271186440678,54320.36723163842
Ohio College,US,Ohio,Computer Science,Summer,0.37362637362637363,54422.71428571428
Ohio College,US,Ohio,Data Science,Fall,0.40372670807453415,54409.701863354036
Ohio College,US,Ohio,Data Science,Spring,0.425,54289.275
Ohio College,US,Ohio,Data Science,Summer,0.4,54297.90857142857
Ohio College,US,Ohio,Electrical Engineering,Fall,0.42134831460674155,54438.2808988764
Ohio College,US,Ohio,Electrical Engineering,Spring,0.42592592592592593,54407.28395061728
Ohio College,US,Ohio,Electrical Engineering,Summer,0.4723926380368098,54608.76073619632
Ohio College,US,Ohio,Electronics and Communication,Fall,0.474025974025974,54229.91558441558
Ohio College,US,Ohio,Electronics and Communication,Spring,0.391025641025641,54379.11538461538
Ohio College,US,Ohio,Electronics and Communication,Summer,0.44785276073619634,54062.447852760735
Ohio College,US,Ohio,Information Technology,Fall,0.3493150684931507,54178.50684931507
Ohio College,US,Ohio,Information Technology,Spring,0.4068965517241379,54362.675862068965
Ohio College,US,Ohio,Information Technology,Summer,0.5056179775280899,54418.6797752809
Ohio College,US,Ohio,Mechanical Engineering,Fall,0.43859649122807015,54399.754385964916
Ohio College,US,Ohio,Mechanical Engineering,Spring,0.4411764705882353,54257.364705882355
Ohio College,US,Ohio,Mechanical Engineering,Summer,0.43037974683544306,54119.120253164554
Ohio College,US,Ohio,Software Engineering,Fall,0.4276315789473684,54162.11184210526
Ohio College,US,Ohio,Software Engineering,Spring,0.4624277456647399,54248.39306358381
Ohio College,US,Ohio,Software Engineering,Summer,0.42857142857142855,54328.94642857143
Ohio Institute of Technology,US,Ohio,Artificial Intelligence,Fall,0.6688741721854304,38228.377483443706
Ohio Institute of Technology,US,Ohio,Artificial Intelligence,Spring,0.6518987341772152,38220.76582278481
Ohio Institute of Technology,US,Ohio,Artificial Intelligence,Summer,0.7134146341463414,38253.829268292684
Ohio Institute of Technology,US,Ohio,Civil Engineering,Fall,0.6836158192090396,38315.01129943503
Ohio Institute of Technology,US,Ohio,Civil Engineering,Spring,0.6746987951807228,38178.21686746988
Ohio Institute of Technology,US,Ohio,Civil Engineering,Summer,0.7439024390243902,38300.06707317073
Ohio Institute of Technology,US,Ohio,Computer Science,Fall,0.7134502923976608,38472.783625731
Ohio Institute of Technology,US,Ohio,Computer Science,Spring,0.6729559748427673,38525.25786163522
Ohio Institute of Technology,US,Ohio,Computer Science,Summer,0.7043010752688172,38274.61827956989
Ohio Institute of Technology,US,Ohio,Data Science,Fall,0.7168674698795181,38418.33734939759
Ohio Institute of Technology,US,Ohio,Data Science,Spring,0.7727272727272727,38134.506493506495
Ohio Institute of Technology,US,Ohio,Data Science,Summer,0.6477272727272727,38313.32386363636
Ohio Institute of Technology,US,Ohio,Electrical Engineering,Fall,0.7133757961783439,38136.509554140124
Ohio Institute of Technology,US,Ohio,Electrical Engineering,Spring,0.7193877551020408,38344.198979591834
Ohio Institute of Technology,US,Ohio,Electrical Engineering,Summer,0.6944444444444444,38481.0
Ohio Institute of Technology,US,Ohio,Electronics and Communication,Fall,0.7134146341463414,38270.93292682927
Ohio Institute of Technology,US,Ohio,Electronics and Communication,Spring,0.6602564102564102,38689.269230769234
Ohio Institute of Technology,US,Ohio,Electronics and Communication,Summer,0.631578947368421,38420.91812865497
Ohio Institute of Technology,US,Ohio,Information Technology,Fall,0.7111111111111111,38663.73333333333
Ohio Institute of Technology,US,Ohio,Information Technology,Spring,0.6298701298701299,38378.57142857143
Ohio Institute of Technology,US,Ohio,Information Technology,Summer,0.7261904761904762,38265.982142857145
Ohio Institute of Technology,US,Ohio,Mechanical Engineering,Fall,0.6779661016949152,38268.67231638418
Ohio Institute of Technology,US,Ohio,Mechanical Engineering,Spring,0.6810810810810811,38236.994594594595
Ohio Institute of Technology,US,Ohio,Mechanical Engineering,Summer,0.6772151898734177,38125.5253164557
Ohio Institute of Technology,US,Ohio,Software Engineering,Fall,0.6457142857142857,38381.817142857144
Ohio Institute of Technology,US,Ohio,Software Engineering,Spring,0.6987951807228916,38350.01807228916
Ohio Institute of Technology,US,Ohio,Software Engineering,Summer,0.6690647482014388,38219.0
Ohio Polytechnic University,US,Ohio,Artificial Intelligence,Fall,0.8554216867469879,23488.62048192771
Ohio Polytechnic University,US,Ohio,Artificial Intelligence,Spring,0.8850574712643678,23634.540229885057
Ohio Polytechnic University,US,Ohio,Artificial Intelligence,Summer,0.8666666666666667,23408.144444444446
Ohio Polytechnic University,US,Ohio,Civil Engineering,Fall,0.9121621621621622,23749.047297297297
Ohio Polytechnic University,US,Ohio,Civil Engineering,Spring,0.8263888888888888,23699.097222222223
Ohio Polytechnic University,US,Ohio,Civil Engineering,Summer,0.877906976744186,23590.06395348837
Ohio Polytechnic University,US,Ohio,Computer Science,Fall,0.8777777777777778,23781.116666666665
Ohio Polytechnic University,US,Ohio,Computer Science,Spring,0.847953216374269,23989.625730994154
Ohio Polytechnic University,US,Ohio,Computer Science,Summer,0.8735632183908046,23612.41379310345
Ohio Polytechnic University,US,Ohio,Data Science,Fall,0.8857142857142857,23616.257142857143
Ohio Polytechnic University,US,Ohio,Data Science,Spring,0.8938547486033519,23503.40782122905
Ohio Polytechnic University,US,Ohio,Data Science,Summer,0.8525641025641025,23594.160256410258
Ohio Polytechnic University,US,Ohio,Electrical Engineering,Fall,0.88268156424581,23847.94413407821
Ohio Polytechnic University,US,Ohio,Electrical Engineering,Spring,0.8953488372093024,23815.10465116279
Ohio Polytechnic University,US,Ohio,Electrical Engineering,Summer,0.8909090909090909,23692.157575757577
Ohio Polytechnic University,US,Ohio,Electronics and Communication,Fall,0.8650306748466258,23666.36809815951
Ohio Polytechnic University,US,Ohio,Electronics and Communication,Spring,0.8536585365853658,23512.40243902439
Ohio Polytechnic University,US,Ohio,Electronics and Communication,Summer,0.8764044943820225,23734.29213483146
Ohio Polytechnic University,US,Ohio,Information Technology,Fall,0.8352272727272727,23670.886363636364
Ohio Polytechnic University,US,Ohio,Information Technology,Spring,0.8457142857142858,23820.68
Ohio Polytechnic University,US,Ohio,Information Technology,Summer,0.8662420382165605,23391.426751592357
Ohio Polytechnic University,US,Ohio,Mechanical Engineering,Fall,0.9254658385093167,23967.44099378882
Ohio Polytechnic University,US,Ohio,Mechanical Engineering,Spring,0.8571428571428571,23688.571428571428
Ohio Polytechnic University,US,Ohio,Mechanical Engineering,Summer,0.8658536585365854,23636.079268292684
Ohio Polytechnic University,US,Ohio,Software Engineering,Fall,0.8490566037735849,23536.43396226415
Ohio Polytechnic University,US,Ohio,Software Engineering,Spring,0.873015873015873,23598.296296296296
Ohio Polytechnic University,US,Ohio,Software Engineering,Summer,0.8596491228070176,23787.140350877195
Ohio State University,US,Ohio,Artificial Intelligence,Fall,0.7011494252873564,43314.333333333336
Ohio State University,US,Ohio,Artificial Intelligence,Spring,0.6496815286624203,43377.076433121016
Ohio State University,US,Ohio,Artificial Intelligence,Summer,0.6790123456790124,43152.42592592593
Ohio State University,US,Ohio,Civil Engineering,Fall,0.6708860759493671,43413.962025316454
Ohio State University,US,Ohio,Civil Engineering,Spring,0.6339869281045751,43158.313725490196
Ohio State University,US,Ohio,Civil Engineering,Summer,0.7096774193548387,43393.23870967742
Ohio State University,US,Ohio,Computer Science,Fall,0.68,43146.177142857145
Ohio State University,US,Ohio,Computer Science,Spring,0.6808510638297872,43360.744680851065
Ohio State University,US,Ohio,Computer Science,Summer,0.6529411764705882,43262.98235294117
Ohio State University,US,Ohio,Data Science,Fall,0.6845238095238095,43404.03571428572
Ohio State University,US,Ohio,Data Science,Spring,0.6457142857142857,43254.114285714284
Ohio State University,US,Ohio,Data Science,Summer,0.7065217391304348,43259.239130434784
Ohio State University,US,Ohio,Electrical Engineering,Fall,0.6729559748427673,43622.622641509435
Ohio State University,US,Ohio,Electrical Engineering,Spring,0.7396449704142012,43120.72781065089
Ohio State University,US,Ohio,Electrical Engineering,Summer,0.7549668874172185,43157.76821192053
Ohio State University,US,Ohio,Electronics and Communication,Fall,0.7225433526011561,43126.132947976876
Ohio State University,US,Ohio,Electronics and Communication,Spring,0.7303370786516854,43239.606741573036
Ohio State University,US,Ohio,Electronics and Communication,Summer,0.6946107784431138,43171.10778443114
Ohio State University,US,Ohio,Information Technology,Fall,0.6978021978021978,43246.92857142857
Ohio State University,US,Ohio,Information Technology,Spring,0.6742857142857143,43542.44
Ohio State University,US,Ohio,Information Technology,Summer,0.6686390532544378,43314.218934911245
Ohio State University,US,Ohio,Mechanical Engineering,Fall,0.6291390728476821,42992.02649006622
Ohio State University,US,Ohio,Mechanical Engineering,Spring,0.6331360946745562,43449.579881656806
Ohio State University,US,Ohio,Mechanical Engineering,Summer,0.7177914110429447,43094.15950920245
Ohio State University,US,Ohio,Software Engineering,Fall,0.6547619047619048,43143.130952380954
Ohio State University,US,Ohio,Software Engineering,Spring,0.6705882352941176,43209.14117647059
Ohio State University,US,Ohio,Software Engineering,Summer,0.6871165644171779,43402.77914110429
Ohio Tech,US,Ohio,Artificial Intelligence,Fall,0.6863905325443787,33961.97041420118
Ohio Tech,US,Ohio,Artificial Intelligence,Spring,0.608433734939759,33856.969879518074
Ohio Tech,US,Ohio,Artificial Intelligence,Summer,0.6351351351351351,34021.39189189189
Ohio Tech,US,Ohio,Civil Engineering,Fall,0.6647727272727273,33839.767045454544
Ohio Tech,US,Ohio,Civil Engineering,Spring,0.6645962732919255,34031.29192546584
Ohio Tech,US,Ohio,Civil Engineering,Summer,0.7142857142857143,34120.593406593405
Ohio Tech,US,Ohio,Computer Science,Fall,0.7597765363128491,33745.74860335195
Ohio Tech,US,Ohio,Computer Science,Spring,0.6818181818181818,33774.77272727273
Ohio Tech,US,Ohio,Computer Science,Summer,0.7309941520467836,34122.12280701754
Ohio Tech,US,Ohio,Data Science,Fall,0.6807228915662651,33783.096385542165
Ohio Tech,US,Ohio,Data Science,Spring,0.7058823529411765,33688.52287581699
Ohio Tech,US,Ohio,Data Science,Summer,0.7133333333333334,33395.513333333336
Ohio Tech,US,Ohio,Electrical Engineering,Fall,0.6951219512195121,34172.95121951219
Ohio Tech,US,Ohio,Electrical Engineering,Spring,0.7204968944099379,33854.23602484472
Ohio Tech,US,Ohio,Electrical Engineering,Summer,0.6761363636363636,33800.32386363636
Ohio Tech,US,Ohio,Electronics and Communication,Fall,0.7,34042.425
Ohio Tech,US,Ohio,Electronics and Communication,Spring,0.6776315789473685,33731.80921052631
Ohio Tech,US,Ohio,Electronics and Communication,Summer,0.7114093959731543,33833.9932885906
Ohio Tech,US,Ohio,Information Technology,Fall,0.6627218934911243,33789.4674556213
Ohio Tech,US,Ohio,Information Technology,Spring,0.6923076923076923,34049.37062937063
Ohio Tech,US,Ohio,Information Technology,Summer,0.6473684210526316,33829.36842105263
Ohio Tech,US,Ohio,Mechanical Engineering,Fall,0.7151898734177216,34076.06962025316
Ohio Tech,US,Ohio,Mechanical Engineering,Spring,0.7354497354497355,33804.17989417989
Ohio Tech,US,Ohio,Mechanical Engineering,Summer,0.7195767195767195,34015.142857142855
Ohio Tech,US,Ohio,Software Engineering,Fall,0.6928104575163399,33991.816993464054
Ohio Tech,US,Ohio,Software Engineering,Spring,0.6766467065868264,33939.35928143712
Ohio Tech,US,Ohio,Software Engineering,Summer,0.7037037037037037,33976.38888888889
Ohio University,US,Ohio,Artificial Intelligence,Fall,0.7083333333333334,44726.02976190476
Ohio University,US,Ohio,Artificial Intelligence,Spring,0.7083333333333334,44610.20238095238
Ohio University,US,Ohio,Artificial Intelligence,Summer,0.7171052631578947,44637.75657894737
Ohio University,US,Ohio,Civil Engineering,Fall,0.6464088397790055,44829.80662983425
Ohio University,US,Ohio,Civil Engineering,Spring,0.6467065868263473,44687.83233532934
Ohio University,US,Ohio,Civil Engineering,Summer,0.6305732484076433,44833.108280254775
Ohio University,US,Ohio,Computer Science,Fall,0.7247191011235955,44488.02808988764
Ohio University,US,Ohio,Computer Science,Spring,0.6858974358974359,44676.83974358974
Ohio University,US,Ohio,Computer Science,Summer,0.6686746987951807,44443.53614457831
Ohio University,US,Ohio,Data Science,Fall,0.6394557823129252,44735.50340136055
Ohio University,US,Ohio,Data Science,Spring,0.6875,44530.5625
Ohio University,US,Ohio,Data Science,Summer,0.6445783132530121,44521.32530120482
Ohio University,US,Ohio,Electrical Engineering,Fall,0.675,44982.025
Ohio University,US,Ohio,Electrical Engineering,Spring,0.6410256410256411,44473.78846153846
Ohio University,US,Ohio,Electrical Engineering,Summer,0.7391304347826086,44707.105590062114
Ohio University,US,Ohio,Electronics and Communication,Fall,0.7094972067039106,44497.24022346369
Ohio University,US,Ohio,Electronics and Communication,Spring,0.6643835616438356,44752.19863013698
Ohio University,US,Ohio,Electronics and Communication,Summer,0.7425149700598802,44760.46107784431
Ohio University,US,Ohio,Information Technology,Fall,0.6936416184971098,44515.25433526011
Ohio University,US,Ohio,Information Technology,Spring,0.6822916666666666,44817.40625
Ohio University,US,Ohio,Information Technology,Summer,0.6730769230769231,44565.096153846156
Ohio University,US,Ohio,Mechanical Engineering,Fall,0.6341463414634146,44700.51219512195
Ohio University,US,Ohio,Mechanical Engineering,Spring,0.6551724137931034,44612.775862068964
Ohio University,US,Ohio,Mechanical Engineering,Summer,0.664804469273743,44571.49162011173
Ohio University,US,Ohio,Software Engineering,Fall,0.6178343949044586,44638.08917197452
Ohio University,US,Ohio,Software Engineering,Spring,0.7134502923976608,44625.05847953216
Ohio University,US,Ohio,Software Engineering,Summer,0.6804733727810651,44523.55621301775
Ohio Wesleyan University,US,Ohio,Artificial Intelligence,Fall,0.6928104575163399,29687.856209150326
Ohio Wesleyan University,US,Ohio,Artificial Intelligence,Spring,0.7417218543046358,29950.947019867548
Ohio Wesleyan University,US,Ohio,Artificial Intelligence,Summer,0.631578947368421,30066.157894736843
Ohio Wesleyan University,US,Ohio,Civil Engineering,Fall,0.7914110429447853,29955.042944785277
Ohio Wesleyan University,US,Ohio,Civil Engineering,Spring,0.6818181818181818,29729.876623376622
